"","species","plant","date","total_branch_mass","total_leaf_mass","stem_mass_ratio","leaf_mass_ratio","leaf_lfm","thickness","leaf_wet_mass","leaf_dry_mass","stem_lfm","stem_width","stem_wet_mass","stem_dry_mass","lfm","leaf_area","LMA","SLA","rep","input_by","potted","branch_length","branch_width","branch_height","sample_wt","branching","mpa","notes.on.plant.char","start_time","ambient_temp","ambient_humidity","pre_ignition_glow","first_glow_time","ignition","primary_ignition","primary_time_of_flame_end","secondary_ignition","secondary_time_of_flame_end","third_ignition","third_time_of_ignition_flame_end","time_fh","fh","time_of_glow_end","thermocoupler_height","hotplate_height","notes.on.flame.data","Species","fd","tti","pfg","max_temp","time_at_max_temp","start_temp","temp_change","max_heat_flux","time_at_max_heat_flux","max_heat_flux_loessCH7","time_at_max_heat_flux_loessCH7","max_heat_flux_loessCH8","time_at_max_heat_flux_loessCH8","avg_fd_heat_flux","prop_ig"
"74","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,153.420195439738,0.24,0.389000000000001,0.153500000000001,152.351834430856,2.2,1.073,0.4252,152.635216865388,3.176808932,0.122449920132622,8.16660393830332,5,"RD","yes",25,32,18,20.5364,9,0.21,NA,"15:53:08",32.1,36,0,NA,"M","16:02:01","16:02:28",NA,NA,NA,NA,"16:02:07",33,"16:12:19",19,14,NA,"CEAGRI",27,533,591,242.4,"16:02:01",199.4,43,1.132,"15:59:05",0.880360344139065,"16:01:31",0.587113893846235,"16:01:23",0.821732142857143,0.161290322580645
"75","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,153.420195439738,0.24,0.389000000000001,0.153500000000001,152.351834430856,2.2,1.073,0.4252,152.635216865388,3.176808932,0.122449920132622,8.16660393830332,4,"RD","yes",23,9,3.4,2.7264,0,0.28,NA,"15:44:14",32,37,0,NA,"M","15:49:29","15:49:44",NA,NA,NA,NA,"15:49:31",29,"15:50:43",19,14,NA,"CEAGRI",15,315,59,237.8,"15:49:43",222.4,15.4,1.038,"15:44:41",0.854459914442607,"15:44:59",0.537735122523439,"15:48:51",0.82040625,0.161290322580645
"76","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,153.420195439738,0.24,0.389000000000001,0.153500000000001,152.351834430856,2.2,1.073,0.4252,152.635216865388,3.176808932,0.122449920132622,8.16660393830332,1,"RD","yes",25,16,6.2,5.4764,11,0.32,NA,"15:13:57",31.8,37,0,NA,"M","15:19:12","15:19:34",NA,NA,NA,NA,"15:19:13",35,"15:20:30",19,14,NA,"CEAGRI",22,315,56,238.5,"15:19:26",219.8,18.7,1.153,"15:18:36",0.932233765627438,"15:18:40",0.564591144907879,"15:18:38",0.785152173913043,0.161290322580645
"77","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,153.420195439738,0.24,0.389000000000001,0.153500000000001,152.351834430856,2.2,1.073,0.4252,152.635216865388,3.176808932,0.122449920132622,8.16660393830332,3,"RD","yes",12.1,23,12.7,5.6364,5,0.38,NA,"15:34:59",33,35,0,NA,"M","15:40:37","15:40:57",NA,NA,NA,NA,"15:40:38",23,"15:41:58",19,14,NA,"CEAGRI",20,338,61,235.9,"15:40:57",204.6,31.3,1.04,"15:40:02",0.868784381499444,"15:40:04",0.53154262287063,"15:40:04",0.804785714285714,0.161290322580645
"78","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,153.420195439738,0.24,0.389000000000001,0.153500000000001,152.351834430856,2.2,1.073,0.4252,152.635216865388,3.176808932,0.122449920132622,8.16660393830332,2,"RD","yes",25,7.5,7.3,2.7764,7,0.34,NA,"15:23:23",32,37,0,NA,"M","15:28:41","15:28:48",NA,NA,NA,NA,"15:28:47",30,"15:29:55",19,14,NA,"CEAGRI",7,318,67,234.9,"15:28:48",224.2,10.7,1.038,"15:23:49",0.817012094606857,"15:28:14",0.513841557955106,"15:28:05",0.736125,0.161290322580645
"79","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,91.105239982387,0.134,0.434000000000001,0.2271,79.3611793611793,2.781,1.752,0.976800000000001,81.5765429022344,4.7281413392,0.091790826217863,10.8943348829493,4,"RD","yes",25,22,6.5,5.9264,11,0.42,"v-shaped","15:20:23",27,45,0,NA,"1","15:21:02","15:21:10","15:26:18","15:26:42",NA,NA,"15:26:27",39,"15:28:38",19,16,NA,"CEAGRI",8,39,448,232,"15:21:10",229.2,2.80000000000001,1.051,"15:22:08",0.900735256091936,"15:26:23",0.516361374986271,"15:25:28",0.780166666666667,0.161290322580645
"80","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,91.105239982387,0.134,0.434000000000001,0.2271,79.3611793611793,2.781,1.752,0.976800000000001,81.5765429022344,4.7281413392,0.091790826217863,10.8943348829493,5,"JL","yes",23,6.4,3.7,2.1664,5,0.22,NA,"15:40:56",27.6,41,0,NA,"M","15:47:00","15:47:18",NA,NA,NA,NA,"15:47:05",28,"15:48:11",19,16,NA,"CEAGRI",18,364,53,207.2,"15:47:03",207.9,-0.700000000000017,0.817,"15:40:59",0.643588809146987,"15:47:55",0.309806120266893,"15:48:10",0.573736842105263,0.161290322580645
"81","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,91.105239982387,0.134,0.434000000000001,0.2271,79.3611793611793,2.781,1.752,0.976800000000001,81.5765429022344,4.7281413392,0.091790826217863,10.8943348829493,2,"RD","yes",25,7.6,3.9,3.0864,11,0.34,NA,"14:39:22",28.3,46,0,NA,"1","14:40:46","14:41:13",NA,NA,NA,NA,"14:40:52",37,"14:43:56",19,16,NA,"CEAGRI",27,84,163,229.1,"14:40:51",223.3,5.79999999999998,1.064,"14:39:42",0.891119426383763,"14:40:21",0.490770561264319,"14:39:41",0.790857142857143,0.161290322580645
"82","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,91.105239982387,0.134,0.434000000000001,0.2271,79.3611793611793,2.781,1.752,0.976800000000001,81.5765429022344,4.7281413392,0.091790826217863,10.8943348829493,1,"RD","yes",25,13.5,4.6,4.1164,9,0.25,"this plant was scale infested","14:29:41",28.6,47,0,NA,"1","14:33:30","14:34:03",NA,NA,NA,NA,"14:33:41",39,"14:36:01",19,16,NA,"CEAGRI",33,229,118,231.7,"14:33:30",230.4,1.29999999999998,1.061,"14:32:46",0.88342753476349,"14:32:31",0.481610092233927,"14:32:33",0.778132352941176,0.161290322580645
"83","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,91.105239982387,0.134,0.434000000000001,0.2271,79.3611793611793,2.781,1.752,0.976800000000001,81.5765429022344,4.7281413392,0.091790826217863,10.8943348829493,3,"RD","yes",24,7.5,3.5,3.5364,9,0.37,NA,"14:50:22",28,44,0,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,16,"no ignition or glow","CEAGRI",NA,NA,NA,-Inf,NA,205.3,-Inf,-Inf,NA,NA,NA,NA,NA,NA,0.161290322580645
"84","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,132.911392405061,0.212,0.183999999999999,0.0790000000000006,104.085930918282,2.313,0.969000000000001,0.4748,108.197905381004,2.0541222474,0.0895759735005532,11.1637078663044,3,"JL","yes",25,4.6,2.9,1.8464,0,0.27,NA,"16:22:23",27.1,43,0,NA,"M","16:29:08","16:29:37",NA,NA,NA,NA,"16:29:11",20,"16:30:38",19,16,NA,"CEAGRI",29,405,61,235.8,"16:29:30",229.9,5.90000000000001,1.106,"16:25:53",0.877395414940869,"16:27:22",0.500816184879811,"16:26:52",0.8381,0.161290322580645
"85","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,132.911392405061,0.212,0.183999999999999,0.0790000000000006,104.085930918282,2.313,0.969000000000001,0.4748,108.197905381004,2.0541222474,0.0895759735005532,11.1637078663044,1,"JL","yes",25,13.7,5.1,2.7564,9,0.24,NA,"15:55:05",27.6,43,0,NA,"M","16:00:44","16:00:53","16:01:50","16:02:20",NA,NA,"16:01:52",31,"16:03:16",19,16,NA,"CEAGRI",9,339,143,228.6,"16:00:44",219.5,9.09999999999999,1.002,"15:58:45",0.850896169802358,"16:02:38",0.456101435438193,"16:02:17",0.72055,0.161290322580645
"86","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,132.911392405061,0.212,0.183999999999999,0.0790000000000006,104.085930918282,2.313,0.969000000000001,0.4748,108.197905381004,2.0541222474,0.0895759735005532,11.1637078663044,2,"JL","yes",25,5.7,4.7,3.2864,9,0.29,NA,"16:11:09",26.6,44,1,"0:54","M","16:12:38","16:12:46","16:17:44","16:17:56","2023-04-18 00:07:28","2023-04-18 00:07:49","16:17:47",22,"16:20:07",19,16,"secondary and third ignition is manual ignition","CEAGRI",8,89,441,234.4,"16:12:41",231.8,2.59999999999999,1.147,"16:17:45",0.898085292573983,"16:18:32",0.500233630106357,"16:18:30",0.807777777777778,0.161290322580645
"87","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,132.911392405061,0.212,0.183999999999999,0.0790000000000006,104.085930918282,2.313,0.969000000000001,0.4748,108.197905381004,2.0541222474,0.0895759735005532,11.1637078663044,4,"JL","yes",25,8.1,5.5,2.6664,6,0.25,NA,"16:34:09",26.6,42,0,NA,"M","16:40:46","16:40:59",NA,NA,NA,NA,"16:40:46",25,"16:41:50",19,16,NA,"CEAGRI",13,397,51,237.3,"16:40:46",234.5,2.80000000000001,1.071,"16:36:53",0.887101541615765,"16:37:31",0.508648982735026,"16:39:25",0.80875,0.161290322580645
"88","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-343.421052631571,0.126,0.036999999999999,-0.0152000000000001,286.178861788621,0.749,0.0949999999999989,0.0245999999999995,1304.255319149,0.398693813,0.0928030453284186,10.7755084594597,3,"AC","yes",21.2,3.7,2.4,0.226400000000002,0,0.17,NA,"12:37:27",36.3,35,0,NA,"M","12:49:16","12:49:16","12:49:20","12:49:23",NA,NA,"12:49:22",8,"12:51:32",19,16,"Glow Cam cut off early- went based entirely on clap for end of glow- first ignition from door opening, second from lighter","ERIKAR",0,709,136,210.8,"12:49:16",207.5,3.30000000000001,0.872,"12:49:16",0.70302680678491,"12:49:28",0.421004507419782,"12:51:10",0.7705,0.0377358490566038
"89","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-343.421052631571,0.126,0.036999999999999,-0.0152000000000001,286.178861788621,0.749,0.0949999999999989,0.0245999999999995,1304.255319149,0.398693813,0.0928030453284186,10.7755084594597,5,"AC","yes",25,2.9,1.8,0.496400000000001,0,0.24,NA,"14:14:16",30.4,48,0,NA,"M","14:25:10","14:25:14",NA,NA,NA,NA,"14:25:11",9,"14:29:07",19,16,NA,"ERIKAR",4,654,233,200.5,"14:25:14",184.2,16.3,0.808,"14:23:52",0.63827381495675,"14:26:20",0.375795478538612,"14:28:23",0.6101,0.0377358490566038
"90","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-343.421052631571,0.126,0.036999999999999,-0.0152000000000001,286.178861788621,0.749,0.0949999999999989,0.0245999999999995,1304.255319149,0.398693813,0.0928030453284186,10.7755084594597,6,"AC","yes",25,2.6,2,0.486400000000003,0,0.28,NA,"14:31:07",31.3,43,0,NA,"M","14:44:58","14:45:03",NA,NA,NA,NA,"14:45:02",13,"14:46:22",19,16,NA,"ERIKAR",5,831,79,214.3,"14:45:03",202.6,11.7,0.85,"14:44:17",0.668373307993866,"14:44:44",0.415620774358415,"14:42:59",0.649666666666667,0.0377358490566038
"91","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-343.421052631571,0.126,0.036999999999999,-0.0152000000000001,286.178861788621,0.749,0.0949999999999989,0.0245999999999995,1304.255319149,0.398693813,0.0928030453284186,10.7755084594597,4,"AC","yes",25,3.4,1.5,0.706400000000002,0,0.33,NA,"12:53:08",35.5,35,0,NA,"1","12:59:41","12:59:45",NA,NA,NA,NA,"12:59:42",11,"13:02:12",19,16,"Glow cam cut out again","ERIKAR",4,393,147,215.6,"12:59:41",205.5,10.1,0.886,"13:01:20",0.71158955186243,"12:54:06",0.428746428982377,"12:57:00",0.6757,0.0377358490566038
"92","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-343.421052631571,0.126,0.036999999999999,-0.0152000000000001,286.178861788621,0.749,0.0949999999999989,0.0245999999999995,1304.255319149,0.398693813,0.0928030453284186,10.7755084594597,2,"AC","yes",25,4,2.5,0.426400000000001,0,0.22,NA,"12:25:17",36.9,35,0,NA,"1","12:32:22","12:32:25",NA,NA,NA,NA,"12:32:23",7,"12:35:50",19,16,NA,"ERIKAR",3,425,205,214.9,"12:32:24",203.6,11.3,0.88,"12:26:12",0.693889724288761,"12:27:40",0.412615220878342,"12:31:15",0.621625,0.0377358490566038
"93","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-343.421052631571,0.126,0.036999999999999,-0.0152000000000001,286.178861788621,0.749,0.0949999999999989,0.0245999999999995,1304.255319149,0.398693813,0.0928030453284186,10.7755084594597,1,"AC","yes",25,4,2.5,0.496400000000001,0,0.18,NA,"12:14:55",37.4,35,0,NA,"M","12:20:48","12:20:53",NA,NA,NA,NA,"12:20:48",6,"12:23:44",19,16,"ERIKAR on 8/2 was manually ingnited via lighter not bunsen burner","ERIKAR",5,353,171,208.9,"12:20:48",193.6,15.3,0.906,"12:20:39",0.683182124549366,"12:23:28",0.402126797379879,"12:21:20",0.682333333333333,0.0377358490566038
"94","ERIKAR",10,2022-09-02,17.408,17.298,0.501584740390711,0.498415259609289,316.568047337277,0.12,0.352,0.0845000000000002,240.996168582383,0.555,0.0890000000000004,0.0260999999999996,298.734177215191,0.44049083,0.799108576221667,1.25139440340909,1,"JC","yes",25,22.5,12.5,1.0064,4,0.1,NA,"14:08:07",32,37,0,NA,"M","14:13:15","14:13:17",NA,NA,NA,NA,"14:13:16",19,"14:20:10",19,15,NA,"ERIKAR",2,308,413,228.4,"14:13:17",218.9,9.5,0.987,"14:18:24",0.800999918043006,"14:11:18",0.481241552229857,"14:19:12",0.751833333333333,0.0377358490566038
"95","ERIKAR",10,2022-09-02,17.408,17.298,0.501584740390711,0.498415259609289,316.568047337277,0.12,0.352,0.0845000000000002,240.996168582383,0.555,0.0890000000000004,0.0260999999999996,298.734177215191,0.44049083,0.799108576221667,1.25139440340909,3,"JC","yes",25,13.8,2.6,0.846400000000003,1,0.15,NA,"14:33:47",31.7,37,0,NA,"M","14:42:21","14:42:23",NA,NA,NA,NA,"14:42:21",13,"14:46:39",19,15,NA,"ERIKAR",2,514,256,226.8,"14:42:23",225.5,1.30000000000001,0.99,"14:40:14",0.811923965833585,"14:40:12",0.487264864193991,"14:38:58",0.732666666666667,0.0377358490566038
"96","ERIKAR",10,2022-09-02,17.408,17.298,0.501584740390711,0.498415259609289,316.568047337277,0.12,0.352,0.0845000000000002,240.996168582383,0.555,0.0890000000000004,0.0260999999999996,298.734177215191,0.44049083,0.799108576221667,1.25139440340909,2,"JC","yes",25,17.3,3.6,1.0064,5,0.135,NA,"14:21:23",32.1,37,0,NA,"M","14:30:07","14:30:11",NA,NA,NA,NA,"14:30:08",18,"14:32:52",19,15,NA,"ERIKAR",4,524,161,228.6,"14:30:11",220.9,7.69999999999999,0.989,"14:23:39",0.798331479999254,"14:26:18",0.487837247947022,"14:25:41",0.7529,0.0377358490566038
"97","ERIKAR",10,2022-09-02,17.408,17.298,0.501584740390711,0.498415259609289,316.568047337277,0.12,0.352,0.0845000000000002,240.996168582383,0.555,0.0890000000000004,0.0260999999999996,298.734177215191,0.44049083,0.799108576221667,1.25139440340909,5,"JC","yes",25,9.5,6,0.956400000000002,2,0.14,NA,"14:54:25",31.5,37,0,NA,"M","15:00:35","15:00:36","15:00:37","15:00:46",NA,NA,"15:00:39",17,"15:02:28",19,15,NA,"ERIKAR",1,370,112,229.6,"15:00:35",224.3,5.29999999999998,1,"14:57:15",0.818013243857027,"15:01:28",0.497158058496826,"15:01:51",0.822,0.0377358490566038
"98","ERIKAR",10,2022-09-02,17.408,17.298,0.501584740390711,0.498415259609289,316.568047337277,0.12,0.352,0.0845000000000002,240.996168582383,0.555,0.0890000000000004,0.0260999999999996,298.734177215191,0.44049083,0.799108576221667,1.25139440340909,4,"JC","yes",25,4,1,0.796400000000002,0,0.12,NA,"14:48:40",31.7,37,1,"14:49:31","0",NA,NA,NA,NA,NA,NA,NA,NA,"14:52:05",19,15,NA,"ERIKAR",NA,NA,NA,-Inf,NA,224.1,-Inf,0.96,"14:48:57",0.810837158165133,"14:49:43",0.486154324245514,"14:51:58",NA,0.0377358490566038
"99","ERIKAR",2,2022-08-02,17.237,17.124,0.501644306044644,0.498355693955356,2462.50000000025,0.15,0.0409999999999995,0.00159999999999982,618.120805369084,0.67,0.106999999999999,0.0149000000000008,796.969696969656,0.4758123674,0.0861684201779735,11.6051796926831,2,"AC","yes",25,2.8,1.7,0.326400000000003,0,0.28,NA,"15:04:09",33.9,36,0,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"15:21:06",19,16,NA,"ERIKAR",NA,NA,NA,-Inf,NA,211,-Inf,0.9,"15:12:04",0.703236868329221,"15:07:51",0.448196987604668,"15:20:27",NA,0.0377358490566038
"100","ERIKAR",2,2022-08-02,17.237,17.124,0.501644306044644,0.498355693955356,2462.50000000025,0.15,0.0409999999999995,0.00159999999999982,618.120805369084,0.67,0.106999999999999,0.0149000000000008,796.969696969656,0.4758123674,0.0861684201779735,11.6051796926831,1,"AC","yes",25,13.8,3,0.686400000000003,4,0.23,NA,"14:48:21",32.9,39,0,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"15:02:53",19,16,NA,"ERIKAR",NA,NA,NA,-Inf,NA,205.3,-Inf,0.898,"15:02:23",0.71106918632422,"15:02:11",0.439523833183492,"15:01:17",NA,0.0377358490566038
"101","ERIKAR",2,2022-08-02,17.237,17.124,0.501644306044644,0.498355693955356,2462.50000000025,0.15,0.0409999999999995,0.00159999999999982,618.120805369084,0.67,0.106999999999999,0.0149000000000008,796.969696969656,0.4758123674,0.0861684201779735,11.6051796926831,4,"AC","yes",25,3.2,2.8,0.5564,0,0.22,NA,"15:49:10",30.5,34,0,NA,"M","16:02:29","16:02:33",NA,NA,NA,NA,"16:02:29",13,"16:10:17",19,16,NA,"ERIKAR",4,799,464,216.8,"16:02:33",210.8,6,0.9,"16:02:12",0.696376310185705,"16:06:50",0.451655490326717,"16:00:15",0.6788,0.0377358490566038
"102","ERIKAR",2,2022-08-02,17.237,17.124,0.501644306044644,0.498355693955356,2462.50000000025,0.15,0.0409999999999995,0.00159999999999982,618.120805369084,0.67,0.106999999999999,0.0149000000000008,796.969696969656,0.4758123674,0.0861684201779735,11.6051796926831,3,"AC","yes",23.6,4,1.2,0.296400000000002,0,0.29,NA,"15:22:29",33.9,34,0,NA,"M","15:38:23","15:38:23","15:38:28","15:38:28",NA,NA,"15:38:28",7,"15:42:37",19,16,NA,"ERIKAR",0,954,254,213.1,"15:38:23",211.3,1.79999999999998,0.897,"15:25:22",0.703353173419089,"15:41:39",0.452323105497666,"15:35:41",0.649,0.0377358490566038
"103","ERIKAR",2,2022-08-02,17.237,17.124,0.501644306044644,0.498355693955356,2462.50000000025,0.15,0.0409999999999995,0.00159999999999982,618.120805369084,0.67,0.106999999999999,0.0149000000000008,796.969696969656,0.4758123674,0.0861684201779735,11.6051796926831,5,"AC","yes",25,10,3.3,0.596400000000003,2,0.23,NA,"16:12:01",30.6,35,0,NA,"M","16:23:06","16:23:09",NA,NA,NA,NA,"16:23:07",7,"16:26:40",19,16,NA,"ERIKAR",3,665,211,222.3,"16:23:06",208.5,13.8,0.899,"16:24:38",0.691129648623934,"16:13:29",0.454219003555209,"16:13:04",0.678,0.0377358490566038
"104","ERIKAR",3,2022-08-02,17.269,17.158,0.501612106776658,0.498387893223342,-247.85575048734,0.25,0.048833333333334,-0.00424999999999957,654.385964912278,0.608,0.0860000000000003,0.0114000000000001,1785.78088578076,0.3238246098,0.150801797811149,6.63122067849821,1,"AC","yes",25,3.1,1.8,0.3764,0,0.23,NA,"16:28:55",30.6,36,0,NA,"M","16:39:24","16:39:26",NA,NA,NA,NA,"16:39:25",6,"16:41:55",19,16,NA,"ERIKAR",2,629,149,212.2,"16:39:26",218.2,-6,0.891,"16:34:48",0.713446260112671,"16:33:48",0.463916994150543,"16:32:09",0.719833333333333,0.0377358490566038
"105","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,6,"AC","yes",25,3,2,0.606400000000001,0,0.15,NA,"11:53:31",29.6,41,0,NA,"M","12:03:57","12:04:00",NA,NA,NA,NA,"12:03:58",2,"12:04:46",19,15,NA,"ERIKAR",3,626,46,222.4,"12:03:57",214.3,8.09999999999999,0.958,"12:02:22",0.733002000216874,"12:03:32",0.457137675762906,"12:00:18",0.52225,0.0377358490566038
"106","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,8,"AC","yes",25,7,2.4,1.4164,2,0.12,NA,"12:18:44",32,38,0,NA,"M","12:28:56","12:29:03",NA,NA,NA,NA,"12:28:58",7,"12:29:32",19,15,NA,"ERIKAR",7,612,29,211.2,"12:28:56",214.8,-3.60000000000002,0.944,"12:24:29",0.737766855183014,"12:27:41",0.470394810801119,"12:28:11",0.5625,0.0377358490566038
"107","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,2,"AC","yes",25,16.9,4.2,1.0464,2,0.12,NA,"11:02:27",25.4,56,0,NA,"M","11:12:33","11:12:37",NA,NA,NA,NA,"11:12:37",9,"11:13:53",19,15,NA,"ERIKAR",4,606,76,217.9,"11:12:33",208.2,9.70000000000002,0.925,"11:02:38",0.728592098048578,"11:11:12",0.434951117176703,"11:04:09",0.6905,0.0377358490566038
"108","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,5,"AC","yes",25,6.5,5.4,1.6864,2,0.15,"Y- shaped","11:40:14",28.3,45,0,NA,"M","11:50:50","11:51:02",NA,NA,NA,NA,"11:50:50",8,"11:52:16",19,15,NA,"ERIKAR",12,636,74,224.4,"11:51:01",212.8,11.6,0.918,"11:51:13",0.735108125441718,"11:49:09",0.464547842551427,"11:47:41",0.722269230769231,0.0377358490566038
"109","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,7,"AC","yes",25,2.5,2.5,0.706400000000002,0,0.07,NA,"12:06:09",30.2,39,0,NA,"M","12:16:47","12:16:49",NA,NA,NA,NA,"12:16:48",7,"12:17:07",19,15,NA,"ERIKAR",2,638,18,223.2,"12:16:47",216.1,7.09999999999999,0.942,"12:09:18",0.738131705584188,"12:15:08",0.465698985446266,"12:15:23",0.554833333333333,0.0377358490566038
"110","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,9,"AC","yes",25,2.5,1.8,0.936400000000003,1,0.14,NA,"12:31:04",34,36,0,NA,"M","12:41:32","12:41:42",NA,NA,NA,NA,"12:41:33",8,"12:42:10",19,15,NA,"ERIKAR",10,628,28,210.1,"12:41:32",216.4,-6.30000000000001,0.938,"12:31:25",0.735269388425645,"12:34:31",0.469491694479949,"12:35:06",0.483090909090909,0.0377358490566038
"111","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,3,"AC","yes",25,2.4,2.2,0.576400000000003,0,0.12,NA,"11:15:30",26.6,52,0,NA,"M","11:26:02","11:26:06",NA,NA,NA,NA,"11:26:02",4,"11:26:16",19,15,NA,"ERIKAR",4,632,10,198.5,"11:26:02",211,-12.5,0.923,"11:19:33",0.730580453021227,"11:23:20",0.448317457140222,"11:24:41",0.4726,0.0377358490566038
"112","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,1,"AC","yes",20,2,1.8,0.6464,0,0.11,NA,"10:43:20",23.5,64,0,NA,"M","10:54:04","10:54:14",NA,NA,NA,NA,"10:54:06",5,"10:54:54",19,15,NA,"ERIKAR",10,644,40,214,"10:54:08",-Inf,Inf,0.869,"10:53:10",0.695208528712452,"10:51:25",0.421795737011765,"10:52:19",0.655045454545455,0.0377358490566038
"113","ERIKAR",4,2022-08-23,17.848,17.53,0.504494318503024,0.495505681496976,405.671077504724,0.22,0.535,0.1058,435.460992907801,0.688,0.151,0.0282,411.940298507461,0.5199202794,1.02900390924817,0.97181360635514,4,"AC","yes",25,5,2.1,0.696400000000001,1,0.16,NA,"11:20:13",27.4,47,0,NA,"M","11:30:30","11:30:36",NA,NA,NA,NA,"11:30:32",10,"11:30:51",19,15,"sample loaded before video start; tough to tell for how long","ERIKAR",6,617,15,223.5,"11:30:30",220,3.5,0.937,"11:29:52",0.737082343810443,"11:20:13",0.448384647526949,"11:24:40",0.718714285714286,0.0377358490566038
"114","ERIKAR",5,2022-08-23,17.5,17.35,0.502152080344333,0.497847919655667,386.026731470231,0.202,0.4,0.0823,815.254237288069,0.603,0.108000000000001,0.0118000000000009,439.85122210414,0.4543189692,0.880438694215985,1.135797423,5,"AC","yes",25,1,0.7,0.766400000000001,0,0.12,NA,"14:18:20",29.7,40,0,NA,"M","14:28:47","14:28:49",NA,NA,NA,NA,"14:28:49",4,"14:29:46",19,15,NA,"ERIKAR",2,627,57,222.2,"14:28:49",217.2,5,0.932,"14:19:39",0.721679631539251,"14:28:26",0.469324662542093,"14:20:10",0.700666666666667,0.0377358490566038
"115","ERIKAR",5,2022-08-23,17.5,17.35,0.502152080344333,0.497847919655667,386.026731470231,0.202,0.4,0.0823,815.254237288069,0.603,0.108000000000001,0.0118000000000009,439.85122210414,0.4543189692,0.880438694215985,1.135797423,3,"AC","yes",25,3,1.5,0.666400000000003,0,0.15,NA,"13:49:44",29.1,41,0,NA,"M","14:00:16","14:00:21",NA,NA,NA,NA,"14:00:17",10,"14:00:18",19,15,NA,"ERIKAR",5,632,-3,224.5,"14:00:21",213,11.5,0.91,"13:50:18",0.754681111040863,"13:57:15",0.474172877337595,"13:58:59",0.6985,0.0377358490566038
