"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change"
"158","SALLEU","1",0.375,0.916194082022675,-0.238338484426267,1.89494989580844,1.62944287580223,0.140480596597161,-0.454865986040274,1.48164416752509,1.18554718122037
"159","SALLEU","M",0.375,-0.954482789928101,-0.811468058695056,-0.343978509054743,-0.587421226850504,-1.45570379737504,-0.756420692335325,-0.678093079616003,-0.614953168483554
"160","SALLEU","1",0.375,-0.408868702275791,-0.49306273965684,-0.103377247636609,-0.673043104844258,-0.789649132650496,-0.318854972043325,-0.402744677564706,-0.517884828346711
"161","SALLEU","1",0.375,-0.25297896294656,-0.30201954823391,0.304308223099673,-0.41960212075163,-0.762542502683264,-0.319022657050885,-0.306847244292363,-0.557597915207833
"162","SALLEU","1",0.375,-0.175034093281944,-0.110976356810981,-0.390762087663824,-0.484930343601511,-0.633246999383201,-0.0771746433879704,-0.987102882692885,-0.545034959784979
"163","SALLEU","1",0.375,-0.525786006772714,0.334791089842522,1.17982947992677,-0.563611954128918,-1.22021182759703,0.134890620961601,0.51534119202802,-0.982015990366967
"164","SALLEU","1",0.375,0.370579994370366,-0.174657420618624,-0.718247137927395,-0.0495303172928064,-0.391404308551143,-0.33299030766683,-0.441701056196974,-0.404205207671345
"165","SALLEU","M",0.375,0.29263512470575,1.99049874884125,-0.965531767718254,-0.28677585001473,-0.672884416988989,1.63079402091455,-0.747705660081083,-0.950183047001565
"166","SALLEU","1",0.375,-0.175034093281944,-0.684105931079769,-0.00981009041844561,-0.285189481355122,-0.904340720253622,-0.810108476702531,0.276163510088415,-0.590297258287375
"167","SALLEU","1",0.375,0.136745385376519,-0.49306273965684,-0.417495561154727,-0.803784903931602,-0.44821445777269,-0.311465179717509,-0.264737161809699,-0.637297001503476
"168","SALLEU","M",0.375,-0.954482789928101,0.143747898419592,-0.330611772309291,-0.650607559596005,-1.80553228009736,0.0620841067517273,-0.254620311572412,-0.88773758094478
"169","SALLEU","1",0.375,1.07208382135191,-0.429381675849197,-0.404128824409275,-0.677534357537493,0.353612330750533,-0.379876653733827,-0.289888573207986,-0.713563518618478
"170","SALLEU","M",0.375,0.83824921235806,3.64620640783997,-0.243727983463852,0.21184828341531,-0.524439318397117,3.05834184185371,-0.31534453099808,-0.801361114178172
"171","SALLEU","M",0.375,-0.0970892236173283,-0.238338484426267,-0.230361246718402,-0.634911284303404,-0.816494362102983,-0.189757186351625,-0.116390353196439,-0.672356648625712
