"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change","plant"
"69","ERIKAR","M",0.0408163265306122,-1.65598661690964,-0.875149122502699,-0.564529665354698,-0.856469613940096,-0.98441090106247,-0.475176293365787,-0.135021589353117,-0.0225979186904321,4
"70","ERIKAR","M",0.0408163265306122,-1.26626226858656,-0.620424867272126,-0.671463559318313,-0.737685404483276,-0.682722449130442,-0.28238208108559,-0.277637970880519,-0.0160406029583218,4
"71","ERIKAR","M",0.0408163265306122,-1.26626226858656,-0.938830186310342,-0.504379350000164,-0.824311482312034,-0.605555181923472,-0.546503041488291,-0.0792765193768288,-0.0042949591271499,4
"72","ERIKAR","M",0.0408163265306122,-1.18831739892195,-0.429381675849197,-0.912064820736445,-0.736785481707096,-0.552608159382241,-0.0546396049513266,-0.497094054483074,0.0513641457287968,4
"73","ERIKAR","M",0.0408163265306122,-1.03242765959272,-0.747786994887413,-0.470962508136535,-0.712159260148838,-0.319296727485899,-0.352401576339418,-0.040843737183307,0.108879209073086,5
"74","ERIKAR","M",0.0408163265306122,-1.50009687758041,-0.875149122502699,-0.75834734816375,-0.844619693932153,-0.803268889249714,-0.491232230426996,-0.334836445277891,-0.0443639828073974,5
"75","ERIKAR","M",0.0408163265306122,-1.42215200791579,-0.811468058695056,-0.350661877427469,-0.685946649305442,-0.70793421289057,-0.415318071715574,0.0798974180635831,0.13647733712296,5
"76","ERIKAR","M",0.0408163265306122,-1.65598661690964,-0.938830186310342,-0.778397453281929,-0.875354294240708,-0.921118426434664,-0.528153399132624,-0.33946819157221,-0.0266054808892247,5
"77","ERIKAR","M",0.0408163265306122,-1.50009687758041,-0.938830186310342,-0.738297243045572,-0.81050220761063,-0.797834574657673,-0.551090452077208,-0.312583717470589,-0.00331891045348441,5
"78","ERIKAR","M",0.0408163265306122,-1.50009687758041,-0.811468058695056,-0.303878298818387,-0.670390985437766,-0.797834574657673,-0.423728324461922,0.121835226756596,0.13679231171938,5
"79","ERIKAR","M",0.0408163265306122,-1.42215200791579,-0.684105931079769,-0.283828193700208,-0.743881363229069,-0.792181597497987,-0.281074828216913,-0.0394055583921999,0.0844926339435129,6
